Date,Adj Close,Close,High,Low,Open,Volume,SMA_10,SMA_50,RSI,Price_Change,MACD,Signal_Line,BB_Upper,BB_Lower,Target
,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,,,,,,,,,
2001-04-17,0.2747431993484497,0.29958298802375793,0.3018749952316284,0.28125,0.281374990940094,1112448000,0.2717956990003586,0.23662349998950957,54.68228671111034,0.04902252265179241,0.01395132728814441,0.012901732498429734,0.3086609907956098,0.2365854091434504,1
2001-04-18,0.29522523283958435,0.32191699743270874,0.35166698694229126,0.31220799684524536,0.31220799684524536,2301864000,0.2772165983915329,0.23916079998016357,59.883966265914346,0.07455032595902833,0.016528829583798255,0.01362715191550344,0.315384170161938,0.23822582985236718,1
2001-04-19,0.3205973207950592,0.3495829999446869,0.3551250100135803,0.3222920000553131,0.32374998927116394,1632264000,0.2881644979119301,0.24223057985305785,64.22990962254413,0.08594141574571945,0.020566852043356676,0.015015091941074088,0.3306782830650917,0.2322910170857796,1
2001-04-20,0.3322902023792267,0.3623329997062683,0.37495800852775574,0.3362500071525574,0.3453750014305115,1773840000,0.2981737986207008,0.24573765993118285,71.70301332439988,0.03647202456526433,0.024513258771360735,0.016914725307131416,0.34656824856474855,0.2244572511367514,0
2001-04-23,0.3147509694099426,0.343207985162735,0.3547919988632202,0.33958300948143005,0.3544580042362213,1239000000,0.30637479573488235,0.24888305962085724,69.17470456723092,-0.05278297742418536,0.025800177312376993,0.018691815708180532,0.35487303911950935,0.22255655945036062,0
2001-04-24,0.29247406125068665,0.31891700625419617,0.36787500977516174,0.3135420083999634,0.3422499895095825,1828320000,0.3134164959192276,0.2515686997771263,60.89650605669009,-0.07077626383611402,0.024576685802664422,0.019868789727077313,0.35744566299455793,0.2224485369728264,1
2001-04-25,0.30592408776283264,0.3335829973220825,0.34495800733566284,0.3185420036315918,0.31975001096725464,1423728000,0.3195789963006973,0.25464659959077834,71.04993993994599,0.045986857960772065,0.024507970251437083,0.020796625831949266,0.36260434269973396,0.22228875577381488,0
2001-04-26,0.2818129360675812,0.30729201436042786,0.34083300828933716,0.3041670024394989,0.34083300828933716,1486008000,0.32147069871425626,0.2570893198251724,59.95862515840175,-0.07881391789363312,0.022077553782720305,0.021052811422103475,0.3639560381913829,0.2232873608326268,1
2001-04-27,0.3018743395805359,0.3291670083999634,0.3305419981479645,0.3129580020904541,0.31916698813438416,915672000,0.32511659860610964,0.2596987000107765,63.75729015536165,0.07118634073542163,0.02166679905075164,0.02117560894783311,0.36771015937346474,0.22364784066658963,1
2001-04-30,0.3183046281337738,0.3470830023288727,0.366457998752594,0.3309580087661743,0.33812499046325684,1583280000,0.33126659989356994,0.26193724006414415,69.5409660994391,0.054428279480366326,0.022527263673301712,0.02144593989292683,0.3740038441003435,0.2250116570412046,1
2001-05-01,0.3480338454246521,0.37950000166893005,0.38041698932647705,0.3427079916000366,0.3483330011367798,1867368000,0.33925830125808715,0.26456890016794204,70.58566949687145,0.09339840649799713,0.02553066737139198,0.02226288538861986,0.38553158190384,0.22552241835460568,0
2001-05-02,0.3400478661060333,0.3707920014858246,0.3893750011920929,0.36583301424980164,0.3893750011920929,1547784000,0.34414580166339875,0.2675212001800537,66.25601285124245,-0.022945981936258852,0.026898158375273096,0.02318993998595051,0.3936541323471784,0.2277082677077532,0
2001-05-03,0.338557630777359,0.3691670000553131,0.37083300948143005,0.3573330044746399,0.3595829904079437,960504000,0.3461042016744614,0.270237880051136,65.24368984164384,-0.004382514789962655,0.0275333929978141,0.024058630588323228,0.3970132002798771,0.23725549930651435,0
2001-05-04,0.3432190418243408,0.37424999475479126,0.3801249861717224,0.35666701197624207,0.3583329916000366,953520000,0.34729590117931364,0.2728582999110222,67.82273134462653,0.01376882196598439,0.028122794139674334,0.024871463298593452,0.40211334427969536,0.24335635552031912,1
2001-05-07,0.3586187958717346,0.39104199409484863,0.39375001192092896,0.36845800280570984,0.3728330135345459,975600000,0.352079302072525,0.27615049988031387,68.17988857435097,0.04486840233908218,0.029603620689459154,0.025817894776766596,0.4086534151045773,0.24980068270283007,0
2001-05-08,0.3326725959777832,0.36274999380111694,0.3970000147819519,0.35941699147224426,0.39683300256729126,1620144000,0.3564626008272171,0.2789784198999405,57.92883098052305,-0.07235028646787578,0.028169537527659938,0.026288223326945265,0.4059026676983142,0.26397642904813057,0
2001-05-09,0.3170822262763977,0.34575000405311584,0.358832985162735,0.34333300590515137,0.35120800137519836,1319040000,0.35767930150032046,0.28173195987939836,49.22355846318498,-0.04686420410339576,0.025368823189912237,0.02610434329953866,0.40318888395396435,0.2740694138470534,0
2001-05-10,0.30642107129096985,0.33412501215934753,0.3599579930305481,0.33000001311302185,0.3557499945163727,998904000,0.3603626012802124,0.28469050019979475,44.25980738970587,-0.03362253581342667,0.021958078150978444,0.02527509026982662,0.40107076900841215,0.2807625309860566,0
2001-05-11,0.29858729243278503,0.32558301091194153,0.3354170024394989,0.31891700625419617,0.33329200744628906,921216000,0.3600042015314102,0.287183940410614,46.251965924981015,-0.02556528525716073,0.018354194295599202,0.023890911074981137,0.39883972195674655,0.2862810781807733,0
2001-05-14,0.30114781856536865,0.3283750116825104,0.3322499990463257,0.3147920072078705,0.3265419900417328,702432000,0.358133402466774,0.2901199206709862,52.21370446273244,0.008575388386355298,0.015544197669286497,0.022221568393842213,0.39476987216658777,0.29463013019375617,1
2001-05-15,0.31196215748786926,0.34016698598861694,0.35416701436042786,0.32749998569488525,0.33125001192092896,1242600000,0.35420010089874265,0.29325660049915314,51.56203820524765,0.035910084161664635,0.014106161822157959,0.020598487079505363,0.392176364648903,0.30128203750792687,1
2001-05-16,0.32667306065559387,0.3562079966068268,0.3583329916000366,0.33024999499320984,0.3323749899864197,957096000,0.3527417004108429,0.296359920501709,62.198502243424244,0.04715628288145113,0.01409836635794387,0.019298462935193064,0.3925161094767746,0.30437139259746704,0
2001-05-17,0.3324434757232666,0.36250001192092896,0.3729169964790344,0.3518750071525574,0.35737499594688416,919056000,0.35207500159740446,0.2992661607265472,59.0129648348758,0.017663880019648026,0.014433520804394695,0.018325474509033393,0.3936085717370361,0.30457063153482977,0
2001-05-18,0.32976821064949036,0.3595829904079437,0.37083300948143005,0.35249999165534973,0.3612920045852661,575832000,0.35060830116271974,0.3019682404398918,53.6782412774739,-0.00804695563326352,0.014298924756510956,0.017520164558528905,0.3933155624462433,0.3045886398957901,1
2001-05-21,0.3446709215641022,0.37583300471305847,0.3833329975605011,0.35158300399780273,0.3587920069694519,1064688000,0.3490874022245407,0.3053130206465721,48.80748854241535,0.0451912763912421,0.01532681874041164,0.01708149539490545,0.39643189644959353,0.3047348078474722,1
2001-05-22,0.35498812794685364,0.3870829939842224,0.3908329904079437,0.3666670024394989,0.38133299350738525,1049976000,0.35152070224285126,0.3090338405966759,55.2116831857992,0.029933478779366585,0.016854919225322285,0.017036180160988817,0.40006267020626535,0.30792063286380306,0
2001-05-23,0.3519699275493622,0.3837920129299164,0.41666701436042786,0.37916699051856995,0.40229201316833496,2244912000,0.35532490313053133,0.3122096809744835,54.629370381327284,-0.008502003718717122,0.017597541695204222,0.0171484524678319,0.40335587310506865,0.30964833152578314,0
2001-05-24,0.3571662902832031,0.3894580006599426,0.39933300018310547,0.36979201436042786,0.3812499940395355,1680576000,0.3608582019805908,0.3152436408400536,54.79620796776412,0.014763172601668817,0.018430814256108596,0.01740492482548724,0.4035410831890227,0.31767972007178047,0
2001-05-25,0.3504026234149933,0.382082998752594,0.3872919976711273,0.375,0.3816249966621399,947952000,0.36650820076465607,0.31789572089910506,46.99614533263094,-0.018936578257094716,0.01828530611883944,0.01758100108415768,0.404517465226036,0.3219949370700303,0
2001-05-29,0.33603566884994507,0.3664169907569885,0.3799999952316284,0.36125001311302185,0.3799169957637787,920568000,0.37031239867210386,0.32025530070066455,51.34323228997503,-0.04100158354794925,0.016713214420545075,0.01740744375143516,0.40478880448867127,0.32365699665020664,0
2001-05-30,0.32976821064949036,0.3595829904079437,0.37595799565315247,0.3558329939842224,0.3577919900417328,3308904000,0.37225399911403656,0.3221917602419853,55.47481123048848,-0.01865088279592686,0.014745892242521208,0.016875133449652368,0.40318721239252503,0.3232668876202542,0
2001-05-31,0.3271317183971405,0.35670799016952515,0.36458298563957214,0.3490000069141388,0.3624579906463623,1262928000,0.3723039984703064,0.3245603001117706,59.60299394413437,-0.007995373293817165,0.01280715385334058,0.01606153753039001,0.4024180303306139,0.32262766855053543,1
2001-06-01,0.3452441692352295,0.37645798921585083,0.37950000166893005,0.3570829927921295,0.3591670095920563,1022472000,0.3736997961997986,0.32696965992450716,69.75098281641898,0.055367414217269095,0.012717747303081617,0.015392779484928332,0.4031695782775272,0.3226052195196759,0
2001-06-04,0.33989474177360535,0.37062498927116394,0.37870800495147705,0.3656669855117798,0.3767080008983612,621552000,0.3748039960861206,0.32874673962593076,66.02417335586728,-0.015494424641742444,0.012037457305973998,0.014721715049137465,0.40280526548211976,0.3226070317667206,1
2001-06-05,0.3577393889427185,0.390082985162735,0.3939580023288727,0.36958301067352295,0.3702079951763153,987168000,0.37622899413108823,0.3309650593996048,67.89129240722212,0.05250049633683718,0.0129194923673287,0.014361270512775713,0.40261669276528517,0.3226997035903438,0
2001-06-06,0.35926803946495056,0.3917500078678131,0.3968749940395355,0.3858329951763153,0.391541987657547,698976000,0.3766956955194473,0.33291463971138,64.20271118070266,0.004273507864955173,0.013596296664039276,0.014208275743028426,0.4061320293382642,0.32208436842403443,1
2001-06-07,0.37955859303474426,0.413875013589859,0.41499999165534973,0.38541701436042786,0.38829201459884644,1141152000,0.3797039955854416,0.33552025973796845,68.22363968536914,0.05647735871778581,0.01573657061035416,0.014513934716493574,0.41407210514215775,0.3209567935738151,0
2001-06-08,0.36970001459121704,0.40312498807907104,0.41324999928474426,0.3988330066204071,0.4126250147819519,712680000,0.3810706943273544,0.33790697932243347,64.63202782537633,-0.02597408676002122,0.016376537386687817,0.014886455250532423,0.41732999536824633,0.3245989009396989,0
2001-06-11,0.35888564586639404,0.3913330137729645,0.4041669964790344,0.38508298993110657,0.40370801091194153,581928000,0.38199569582939147,0.3399732196331024,55.36956806328668,-0.02925140999642928,0.01575063833647139,0.015059291867720218,0.4161807835594113,0.3323231130346363,1
2001-06-12,0.3708462715148926,0.40437498688697815,0.41020798683166504,0.3822920024394989,0.3831250071525574,1102728000,0.38579149544239044,0.3426505595445633,55.916891065196005,0.03332704539356879,0.016121152453385856,0.015271663984853346,0.41606727265071597,0.34003662146377833,0
2001-06-13,0.35838964581489563,0.39079201221466064,0.41350001096725464,0.3872919976711273,0.40733298659324646,938712000,0.3889123976230621,0.3452840995788574,52.237622962517115,-0.03359004664676235,0.01514418231524639,0.015246167650931956,0.41449772863731393,0.3466686680997848,0
2001-06-14,0.35762470960617065,0.389957994222641,0.39662501215934753,0.38020798563957214,0.3857499957084656,946152000,0.3922373980283737,0.34772909939289093,50.16492293536676,-0.0021341735909421455,0.014139635246796567,0.015024861170104879,0.41438959314854673,0.3501518033501334,0
2001-06-15,0.36320438981056213,0.39604198932647705,0.4029169976711273,0.37825000286102295,0.38541701436042786,1094544000,0.39419579803943633,0.3508478590846062,54.64392595195396,0.015601667856467882,0.013676794443652773,0.014755247824814459,0.4152114514939055,0.35268414274532944,0
2001-06-18,0.348836213350296,0.3803749978542328,0.4014579951763153,0.3760420083999634,0.3950420022010803,856656000,0.3951707988977432,0.3532105591893196,54.64356837924191,-0.03955891520211807,0.011908520483931928,0.014185902356637954,0.4141520195816709,0.35582277540219287,0
2001-06-19,0.32976821064949036,0.3595829904079437,0.3965829908847809,0.3518750071525574,0.3875420093536377,1513128000,0.3921207994222641,0.3551782587170601,50.0,-0.05466186674618656,0.008728789346168275,0.01309447975454402,0.41525580971006215,0.35309398384329016,1
2001-06-20,0.3439455032348633,0.37504199147224426,0.37916699051856995,0.34562501311302185,0.35295799374580383,1759200000,0.3904499977827072,0.3577090984582901,55.18390004366634,0.04299146922039454,0.007371270285002229,0.011949837860635663,0.41488221501373873,0.3522634782884158,0
2001-06-21,0.3504411280155182,0.38212499022483826,0.38874998688697815,0.36354199051856995,0.37354201078414917,1484568000,0.38727499544620514,0.35991243839263914,51.72596579492019,0.018885881884290745,0.006788709436318374,0.010917612175772206,0.4148052823725483,0.35217370865909836,0
2001-06-22,0.3488747477531433,0.38041698932647705,0.3903749883174896,0.37541699409484863,0.38020798563957214,761184000,0.38500419557094573,0.3617532783746719,53.05915904200693,-0.004469744042011614,0.006118672124958147,0.009957824165609395,0.4142513188954607,0.3518235710028395,0
2001-06-25,0.3481869399547577,0.3796670138835907,0.38624998927116394,0.36858299374580383,0.3846670091152191,640032000,0.38383759558200836,0.36349245846271516,46.31517309204023,-0.0019714562281094583,0.005464158559360666,0.00905909104435965,0.4141647534913698,0.3516685379200301,1
2001-06-26,0.35823652148246765,0.390625,0.39250001311302185,0.36979201436042786,0.3712500035762787,757920000,0.3824625968933105,0.3655932986736298,49.62655818397409,0.028862096826165473,0.005763234760166103,0.00839991978752094,0.4145486066240464,0.35370548571165455,0
2001-06-27,0.34715524315834045,0.3785420060157776,0.3895829916000366,0.3719170093536377,0.38874998688697815,895752000,0.38123759627342224,0.36717247903347017,37.43357089421012,-0.03093246459960941,0.0049679902719114155,0.007713533884399036,0.4133845588609186,0.3567654350355658,0
2001-06-28,0.3512435853481293,0.382999986410141,0.3885419964790344,0.37916699051856995,0.38362500071525574,909336000,0.38054179549217226,0.3683941388130188,42.507047635871295,0.011776712553738689,0.0046439425673088786,0.0070996156209810046,0.41140266196249337,0.36137653155805255,0
2001-06-29,0.35441499948501587,0.38645800948143005,0.39250001311302185,0.3800419867038727,0.3843750059604645,730920000,0.37958339750766756,0.3691316390037537,48.06484355775965,0.009028781185349777,0.00461299030793888,0.00660229055837258,0.4114626751592575,0.36231652038784634,0
2001-07-02,0.33870983123779297,0.3693329989910126,0.3742919862270355,0.36375001072883606,0.37116700410842896,1040016000,0.3784791976213455,0.36927163898944854,36.52666080590647,-0.044312732742676886,0.0031700725692204723,0.005915846960542159,0.41158419575142524,0.3620658007676635,0
2001-07-03,0.3430284261703491,0.37404200434684753,0.37791699171066284,0.36491701006889343,0.3667919933795929,406296000,0.3799250990152359,0.3698883193731308,43.088105116851295,0.012750026043433893,0.0023791024311546893,0.005208498054664665,0.4113700538537061,0.3606758445837939,0
2001-07-05,0.31815245747566223,0.3469170033931732,0.37187498807907104,0.34645798802375793,0.36958301067352295,1020096000,0.3771126002073288,0.3704483193159103,35.40577400279956,-0.07251859587545528,-0.00043153353578428977,0.004080491736574874,0.41438138679043796,0.35318121119959806,0
2001-07-06,0.30836981534957886,0.3362500071525574,0.34437501430511475,0.32958298921585083,0.3417080044746399,802824000,0.3725251019001007,0.37050165951251984,30.337014341544617,-0.03074797757470127,-0.0034796094659902965,0.00256847149606184,0.41392804175328757,0.34587205559301826,0
2001-07-09,0.29828187823295593,0.3252499997615814,0.33991700410842896,0.3220829963684082,0.3318749964237213,1014072000,0.36700840294361115,0.3708608192205429,31.297708997460916,-0.032713775931565214,-0.006705542941460474,0.0007136686085573774,0.41612205238402583,0.3358905461305311,0
2001-07-10,0.30072763562202454,0.3279170095920563,0.3339579999446869,0.32395800948143005,0.32958298921585083,1221744000,0.3618334025144577,0.37083581924438475,37.75010318406424,0.008199876502474668,-0.008943814333868316,-0.0012178279799277614,0.41760541835678056,0.32806557973968553,0
2001-07-11,0.3001547157764435,0.32729199528694153,0.3325420022010803,0.3171670138835907,0.32666701078414917,904632000,0.35550010204315186,0.37043999910354614,29.133165449561417,-0.001906013676729601,-0.010645380647600233,-0.003103338513462256,0.415554492887497,0.32240820604896536,1
2001-07-12,0.3158973157405853,0.3444580137729645,0.34687501192092896,0.3343749940395355,0.3427079916000366,981552000,0.35209170281887053,0.36973915934562684,34.87258150460539,0.05244863526519561,-0.010487832773176442,-0.004580237365405093,0.41327924186584175,0.3200500572264511,0
2001-07-13,0.3093630373477936,0.33733299374580383,0.3456670045852661,0.3302080035209656,0.3419170081615448,690144000,0.3475250035524368,0.3690699791908264,33.418523652758424,-0.02068472714313685,-0.010813256033009089,-0.005826841098925893,0.41105112881755423,0.3170156702270548,0
2001-07-16,0.28448715806007385,0.3102079927921295,0.3375000059604645,0.30854201316833496,0.33354198932647705,1191696000,0.3399000018835068,0.36789079904556277,27.778953667039275,-0.0804101628259768,-0.013108807027381708,-0.007283234284617056,0.4100144682241499,0.30946893116702445,1
2001-07-17,0.30038389563560486,0.3275420069694519,0.33058300614356995,0.30208298563957214,0.3050000071525574,1169904000,0.3357209026813507,0.36695663928985595,30.609786885864622,0.05587868327086576,-0.013375157165210538,-0.008501618860735752,0.40835059969646437,0.30584950060623184,0
2001-07-18,0.2899896502494812,0.31620800495147705,0.3285830020904541,0.3095000088214874,0.31975001096725464,840984000,0.32993750274181366,0.3654599595069885,30.75137997485767,-0.0346032013506955,-0.014335549517761503,-0.009668404992140903,0.4093146658590155,0.300547935898034,0
2001-07-19,0.29465219378471375,0.3212920129299164,0.33466699719429016,0.31587499380111694,0.32079198956489563,840024000,0.327375003695488,0.36463079988956454,31.01808628996001,0.01607804957126091,-0.014519063692930045,-0.01063853673229873,0.4077435850599917,0.29674401884282503,0
2001-07-20,0.2861691117286682,0.3120419979095459,0.32041698694229126,0.30208298563957214,0.313291996717453,742464000,0.3249542027711868,0.3639566397666931,27.896600520180584,-0.028790055924571623,-0.015235276125893038,-0.011557884611017593,0.4051382179934387,0.2923410866778488,0
2001-07-23,0.2590765655040741,0.2824999988079071,0.31291699409484863,0.28212499618530273,0.3125,1547976000,0.3206792026758194,0.3629241394996643,25.980219842547513,-0.0946731507282631,-0.01797941655155444,-0.012842190999124963,0.4054258279695773,0.2822617776498532,1
2001-07-24,0.27661579847335815,0.30162501335144043,0.3018749952316284,0.28025001287460327,0.2862919867038727,1365312000,0.3180500030517578,0.3624449795484543,31.447631004755237,0.06769916681145838,-0.018398848299792936,-0.013953522459258558,0.40185546062428823,0.2780279449419273,0
2001-07-25,0.27394068241119385,0.2987079918384552,0.3016670048236847,0.2886669933795929,0.3010829985141754,1245888000,0.31519160270690916,0.3618516391515732,35.90059381114351,-0.009671019921635104,-0.018750486305291525,-0.014912915228465152,0.3950243315774689,0.2756673731725921,1
2001-07-26,0.3018743395805359,0.3291670083999634,0.33125001192092896,0.2943750023841858,0.29587501287460327,1714152000,0.31366250216960906,0.3616316395998001,48.14341249136411,0.1019692053568515,-0.01638252631260978,-0.015206837445294078,0.3890115277769306,0.276742677211549,0
2001-07-27,0.3095162510871887,0.3375000059604645,0.3411250114440918,0.3187499940395355,0.32854199409484863,1094688000,0.31367920339107513,0.36125747978687284,53.25648806773564,0.02531540934496035,-0.01367585099941343,-0.014900640156117948,0.38164007781078807,0.27956412913272394,0
2001-07-30,0.30214110016822815,0.32945799827575684,0.3392919898033142,0.3258329927921295,0.3379170000553131,582288000,0.3156042039394379,0.3605966395139694,50.39826825288967,-0.023828170496831613,-0.012040913962505007,-0.01432869491739536,0.37150290944518977,0.2840012963777549,0
2001-07-31,0.3091338574886322,0.33708301186561584,0.33854201436042786,0.31791698932647705,0.3299170136451721,1187760000,0.31655830442905425,0.36014663994312285,52.44212322861102,0.02314411436287811,-0.010014498801491079,-0.013465855694214504,0.3656050420080797,0.2866741651023253,1
2001-08-01,0.3280111253261566,0.3576669991016388,0.35941699147224426,0.3413330018520355,0.34370800852775574,1204944000,0.32070420384407045,0.35978331983089445,53.239415949135285,0.061065038911628955,-0.006670698781281903,-0.012106824311627984,0.36111015949294584,0.2895315470929382,0
2001-08-02,0.3358064591884613,0.36616700887680054,0.3674579858779907,0.34995800256729126,0.3622080087661743,1097928000,0.32519170343875886,0.35936500012874606,57.02398004409639,0.023765149696537424,-0.003296829623483599,-0.010344825373999108,0.36539894521706007,0.28716776191718674,0
2001-08-03,0.33316969871520996,0.36329200863838196,0.36891698837280273,0.35566699504852295,0.36250001192092896,820344000,0.33031670451164247,0.35895500004291536,64.66376004570684,-0.007851609152985994,-0.0008452588821367679,-0.00844491207562664,0.36994106617777783,0.2853298411050515,1
2001-08-06,0.3432577848434448,0.3742919862270355,0.3779999911785126,0.35683301091194153,0.36070799827575684,1292568000,0.3394959032535553,0.3586516797542572,63.38236686683313,0.03027861149459765,0.0019626110947328357,-0.006363407441554745,0.3772206654022388,0.28295444052713586,0
2001-08-07,0.3381752073764801,0.3687500059604645,0.3760420083999634,0.3643749952316284,0.374208003282547,1088616000,0.3462084025144577,0.3583850198984146,65.55619615053594,-0.01480656939101399,0.003698047994437126,-0.004351116354356371,0.38230568333292364,0.2819527222332919,0
2001-08-08,0.32957756519317627,0.359375,0.375,0.3577499985694885,0.3655419945716858,1125696000,0.3522751033306122,0.35824418008327485,60.99589903880656,-0.02542374456658214,0.00426771405867632,-0.0026273502717498332,0.38529107770783,0.28217562832969134,0
2001-08-09,0.32380715012550354,0.3530830144882202,0.3647499978542328,0.34666699171066284,0.35770800709724426,1643616000,0.3546667039394379,0.35811418056488037,62.05592248676054,-0.017508133597995967,0.004163473936457551,-0.0012691854301083564,0.3862417051054631,0.2820875010035838,0
2001-08-10,0.32342562079429626,0.3526670038700104,0.35749998688697815,0.34208300709724426,0.35291698575019836,1036488000,0.3561834037303925,0.3580333608388901,74.86692093920864,-0.001178223253850974,0.004001171296383832,-0.00021511408480991883,0.3876523374010359,0.28221026972043173,1
